"","country_code","country_name","wb_income","wb_region","isic_section_index","isic_section_name","industry_id","industry_name","Year","Net_Migration"
"7363","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2017,-67.9
"7364","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2018,-28.52
"7365","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2019,-69.54
"7366","dk","Denmark","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2015,51.59
"7367","dk","Denmark","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2016,47.86
"7368","dk","Denmark","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2017,5.65
"7369","dk","Denmark","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2018,62.89
"7370","dk","Denmark","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2019,27.68
"7371","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2015,58.11
"7372","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2016,92.29
"7373","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2017,91.54
"7374","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2018,79.04
"7375","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2019,52.44
"7376","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2015,112.09
"7377","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2016,141.96
"7378","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2017,44.8
"7379","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2018,32
"7380","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2019,100.73
"7381","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2015,20.5
"7382","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2016,78.83
"7383","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2017,50.06
"7384","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2018,36.68
"7385","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2019,29.25
"7386","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2015,20.08
"7387","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2016,29.46
"7388","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2017,31.7
"7389","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2018,9.77
"7390","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2019,19.86
"7391","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2015,41.01
"7392","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2016,58.56
"7393","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2017,65.77
"7394","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2018,47.68
"7395","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2019,65.74
"7396","dk","Denmark","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2015,94.28
"7397","dk","Denmark","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2016,112.21
"7398","dk","Denmark","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2017,141.47
"7399","dk","Denmark","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2018,37.16
"7400","dk","Denmark","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2019,54.44
"7401","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2015,58.81
"7402","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2016,82.11
"7403","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2017,193.16
"7404","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2018,36.38
"7405","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2019,27.76
"7406","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2015,155.14
"7407","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2016,94.5
"7408","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2017,159.13
"7409","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2018,83.02
"7410","dk","Denmark","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2019,105.25
"7411","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2015,27.96
"7412","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2016,36.39
"7413","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2017,39.2
"7414","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2018,58.63
"7415","dk","Denmark","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2019,77.24
"7416","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2015,47.91
"7417","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2016,91.14
"7418","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2017,90.12
"7419","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2018,61.71
"7420","dk","Denmark","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2019,86.88
"7421","dk","Denmark","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2015,14.07
"7422","dk","Denmark","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2016,2.64
"7423","dk","Denmark","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2017,15.33
"7424","dk","Denmark","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2018,34.56
"7425","dk","Denmark","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2019,39.25
